Timestamp,vx,vy,vz,wx,wy,wz
2.11609,0.002128,0.002627,-0.004258,0.001159,0.006163,0.005445
2.12106,0.005013,0.004537,-0.011632,0.006934,0.01472,0.008975
2.12607,0.006693,0.008772,-0.010622,0.008151,0.012032,0.008652
2.13108,0.009297,0.01473,-0.009912,0.009291,0.010138,-0.003314
2.1361,0.013536,0.024947,-0.009866,0.010023,0.009846,-0.008714
2.14109,0.019276,0.042936,-0.010415,0.010451,0.01052,-0.006065
2.14611,0.025148,0.062289,-0.010275,0.011512,0.009727,-0.002218
2.15112,0.029699,0.077494,-0.008963,0.01189,0.007273,-0.020184
2.15611,0.035616,0.096961,-0.006423,0.009806,0.004375,-0.027419
2.16109,0.043495,0.119778,-0.003707,0.008248,0.001268,-0.027226
2.16611,0.051954,0.145042,-0.000717,0.006456,-0.002377,-0.02072
2.17113,0.059134,0.167746,0.002516,0.004339,-0.006217,-0.018294
2.1761,0.067797,0.193453,0.005009,0.002243,-0.009772,-0.014869
2.1811,0.0757,0.218289,0.00938,0.000194,-0.014457,-0.011314
2.1861,0.083295,0.24367,0.013148,-0.004987,-0.016931,-0.006769
2.1911,0.092817,0.271573,0.013275,-0.00494,-0.015497,0.005873
2.1961,0.101804,0.300062,0.013293,-0.005981,-0.014288,0.017818
2.20111,0.110335,0.327943,0.01373,-0.006816,-0.013605,0.027164
2.2061,0.116532,0.350113,0.013818,-0.007306,-0.010973,0.024635
2.21111,0.119881,0.363556,0.013238,-0.005745,-0.003522,0.004842
2.21608,0.122562,0.379556,0.011862,-0.001426,0.002809,-0.004159
2.22109,0.124206,0.399627,0.012591,-0.002631,0.001206,-0.001525
2.22609,0.126807,0.418476,0.013647,-0.002231,-0.000428,0.008167
2.2311,0.128575,0.43824,0.012579,-0.004514,0.001819,0.009003
2.23607,0.1286,0.449444,0.010828,-0.001658,0.001783,0.010514
2.24106,0.126842,0.452325,0.010479,-0.001047,0.002668,0.007704
2.24606,0.121973,0.451306,0.010924,-0.002565,-0.000182,0.002627
2.25109,0.116936,0.453863,0.008123,-0.000421,-0.007091,0.010615
2.25609,0.115462,0.459942,0.007258,-0.000247,-0.007302,0.020048
2.26109,0.113624,0.464567,0.008642,-0.001135,-0.0076,0.026269
2.26608,0.110022,0.471633,0.007934,-0.001278,-0.006492,0.042318
2.27106,0.103524,0.467561,0.006444,0.000594,-0.006214,0.0374
2.27605,0.096323,0.454316,0.007365,0.000609,-0.006971,0.00833
2.28108,0.091607,0.451078,0.006608,0.001542,-0.004867,0.002658
2.28606,0.088224,0.455583,0.005448,0.000675,-0.004104,0.0121
2.29106,0.085385,0.454705,0.006527,-6.7e-05,-0.004196,0.007918
2.29605,0.08066,0.452195,0.007021,-0.000712,-0.004989,0.002921
2.30109,0.075414,0.447193,0.006232,0.003566,-0.003711,-0.004665
2.30606,0.071901,0.437682,0.006858,0.004518,0.004545,-0.026103
2.31105,0.06814,0.43692,0.007442,0.001684,0.006322,-0.027871
2.31608,0.064761,0.443621,0.005684,0.003046,0.004526,-0.011015
2.32107,0.06252,0.447962,0.005777,0.002913,0.002735,-0.005274
2.32609,0.059433,0.449757,0.006281,0.000211,0.005575,-0.001812
2.33105,0.054535,0.447661,0.004926,0.002294,0.005017,-0.003792
2.33612,0.049963,0.440897,0.004602,0.002348,0.005208,-0.016684
2.34109,0.046545,0.438289,0.005478,0.001315,0.006032,-0.02435
2.3461,0.042832,0.44425,0.004992,0.001597,0.006047,-0.008955
2.3511,0.039854,0.451001,0.005422,0.000367,0.003009,0.004166
2.3561,0.036407,0.451147,0.007057,-0.001127,-0.00298,0.003427
2.36108,0.031796,0.448563,0.006455,0.000122,-0.003099,-0.001016
2.36609,0.026928,0.443817,0.005026,0.002353,-0.003008,-0.007517
