Timestamp,fx,fy,fz,mx,my,mz
2.06082,-0.113385,-0.000833,-3.17003,-0.096823,0.359166,-0.006709
2.06181,-0.096192,-0.002591,-3.3668,-0.097137,0.359458,-0.004947
2.06281,-0.092936,-0.005116,-3.55428,-0.097464,0.360037,-0.002858
2.06381,-0.089604,-0.000561,-3.80337,-0.097578,0.360915,-0.000611
2.06481,-0.088048,-0.012888,-3.90653,-0.097659,0.361871,3.7e-05
2.06582,-0.080327,-0.013096,-3.7935,-0.097502,0.363043,-0.00074
2.06681,-0.087217,-0.012993,-3.60681,-0.097517,0.364209,-0.002416
2.06782,-0.086972,0.000448,-3.43033,-0.097433,0.365142,-0.004095
2.06881,-0.086825,-0.002311,-3.18152,-0.097627,0.365962,-0.006142
2.06982,-0.08669,0.00403,-3.08782,-0.097588,0.366522,-0.007139
2.07083,-0.077454,-0.00183,-3.1907,-0.09794,0.366853,-0.00637
2.07182,-0.060496,-0.002767,-3.36723,-0.098249,0.366952,-0.004588
2.07282,-0.058828,-0.002864,-3.57429,-0.098398,0.366877,-0.002832
2.07382,-0.058106,-0.010338,-3.81214,-0.098437,0.366522,-0.000996
2.07481,-0.05835,-0.010296,-3.92535,-0.09827,0.366445,-0.000451
2.07582,-0.068084,-0.012045,-3.80159,-0.097972,0.365921,-0.001416
2.07681,-0.070686,6.7e-05,-3.61527,-0.097737,0.365055,-0.002961
2.07782,-0.081027,0.007622,-3.40867,-0.097379,0.364335,-0.004602
2.07881,-0.084947,0.011585,-3.16159,-0.096884,0.363466,-0.006317
2.07981,-0.086336,0.015619,-3.05948,-0.096861,0.362507,-0.006539
2.08083,-0.079168,0.014322,-3.16445,-0.096859,0.361709,-0.005119
2.08182,-0.078699,0.008556,-3.36264,-0.096888,0.36097,-0.002923
2.08281,-0.070442,0.005829,-3.55925,-0.097052,0.360463,-0.001261
2.08381,-0.075892,0.001385,-3.79716,-0.097234,0.36044,0.000682
2.08482,-0.075743,-0.007294,-3.88925,-0.09729,0.360448,0.001029
2.08583,-0.084365,-0.010711,-3.77343,-0.097326,0.360297,-0.000586
2.08681,-0.085966,-0.003141,-3.58557,-0.097123,0.360568,-0.002788
2.08781,-0.087133,-0.005315,-3.37774,-0.096991,0.361212,-0.004872
2.08881,-0.088024,0.010452,-3.13883,-0.096894,0.36157,-0.007134
2.08981,-0.087486,0.00768,-3.06644,-0.096917,0.362319,-0.007725
2.09082,-0.077731,0.009292,-3.17193,-0.097056,0.362938,-0.006104
2.09181,-0.075101,0.006429,-3.33861,-0.097226,0.363614,-0.004322
2.09281,-0.07116,0.002331,-3.56743,-0.097563,0.364577,-0.001952
2.09381,-0.06766,-0.001408,-3.81757,-0.097735,0.365451,0.000721
2.09481,-0.080971,-0.012366,-3.91052,-0.097815,0.366127,0.001382
